Obs	SALARIO_BASE	GASTO_EN_SAL
75738	" $24,835.82 "	 $24.80 
75739	" $36,351.41 "	 $29.46 
75740	" $24,913.73 "	 $20.62 
75741	" $34,716.32 "	 $33.71 
75742	" $54,970.45 "	 $26.80 
75743	" $21,262.64 "	 $19.11 
75744	" $47,498.53 "	 $21.17 
75745	" $34,965.95 "	 $25.90 
75746	" $36,114.07 "	 $24.43 
75747	" $22,080.65 "	 $21.59 
75748	" $19,706.40 "	 $22.84 
75749	" $24,544.83 "	 $27.71 
75750	" $37,097.70 "	 $28.58 
75751	" $26,816.75 "	 $26.89 
75752	" $17,314.80 "	 $22.97 
75753	" $20,144.79 "	 $29.80 
75754	" $25,057.80 "	 $32.28 
75755	" $13,850.83 "	 $27.23 
75756	" $47,539.21 "	 $26.53 
75757	" $24,243.93 "	 $26.89 
75758	" $69,408.41 "	 $25.41 
75759	" $17,376.36 "	 $21.70 
75760	" $41,705.52 "	 $18.70 
75761	" $31,808.68 "	 $32.46 
75762	" $24,622.49 "	 $27.70 
75763	" $18,002.29 "	 $26.21 
75764	" $28,678.36 "	 $20.48 
75765	" $30,478.76 "	 $30.16 
75766	" $33,123.95 "	 $28.64 
75767	" $26,305.43 "	 $20.87 
75768	" $19,849.16 "	 $21.81 
75769	" $34,452.02 "	 $28.29 
75770	" $21,995.25 "	 $25.69 
75771	" $29,201.49 "	 $31.55 
75772	" $23,431.91 "	 $25.46 
75773	" $31,389.67 "	 $31.74 
75774	" $22,158.06 "	 $19.22 
75775	" $29,975.70 "	 $29.56 
75776	" $33,766.60 "	 $25.88 
75777	" $36,854.75 "	 $28.36 
75778	" $20,870.03 "	 $27.03 
75779	" $17,594.73 "	 $25.05 
75780	" $36,695.29 "	 $26.64 
75781	" $29,114.70 "	 $23.80 
75782	" $16,622.29 "	 $23.15 
75783	" $26,648.69 "	 $31.69 
75784	" $24,792.55 "	 $20.21 
75785	" $23,721.28 "	 $22.31 
75786	" $35,059.57 "	 $27.11 
75787	" $21,497.58 "	 $32.81 
75788	" $68,593.76 "	 $22.69 
75789	" $40,399.46 "	 $26.85 
75790	" $22,006.02 "	 $23.65 
75791	" $35,369.94 "	 $26.98 
75792	" $23,911.23 "	 $19.83 
75793	" $33,072.97 "	 $16.73 
75794	" $33,328.49 "	 $22.99 
75795	" $26,447.88 "	 $22.67 
75796	" $21,129.07 "	 $18.54 
75797	" $22,603.49 "	 $14.68 
75798	" $46,922.27 "	 $22.57 
75799	" $16,793.14 "	 $22.14 
75800	" $17,306.20 "	 $26.20 
75801	" $34,882.70 "	 $23.75 
75802	" $41,153.39 "	 $33.57 
75803	" $16,872.34 "	 $27.24 
75804	" $22,434.79 "	 $30.25 
75805	" $34,260.48 "	 $32.47 
75806	" $14,389.37 "	 $27.04 
75807	" $18,083.07 "	 $21.89 
75808	" $16,421.49 "	 $17.29 
75809	" $31,352.25 "	 $25.16 
75810	" $19,251.76 "	 $29.86 
75811	" $21,582.98 "	 $16.86 
75812	" $37,909.33 "	 $29.38 
75813	" $19,466.54 "	 $23.81 
75814	" $21,201.56 "	 $27.17 
75815	" $25,948.09 "	 $26.46 
75816	" $26,699.94 "	 $27.66 
75817	" $44,635.68 "	 $19.59 
75818	" $32,743.51 "	 $30.62 
75819	" $24,220.41 "	 $21.43 
75820	" $26,610.73 "	 $23.32 
75821	" $13,854.46 "	 $30.03 
75822	" $37,294.50 "	 $30.18 
75823	" $43,049.40 "	 $36.94 
75824	" $37,119.95 "	 $26.38 
75825	" $48,135.97 "	 $30.95 
75826	" $29,036.52 "	 $26.13 
75827	" $28,554.79 "	 $24.70 
75828	" $17,831.73 "	 $18.61 
75829	" $25,132.89 "	 $24.95 
75830	" $12,035.38 "	 $29.12 
75831	" $21,162.52 "	 $16.93 
75832	" $15,000.74 "	 $30.69 
75833	" $28,191.95 "	 $15.72 
75834	" $26,971.63 "	 $27.04 
75835	" $11,250.84 "	 $22.59 
75836	" $26,049.64 "	 $26.43 
75837	" $29,693.23 "	 $33.21 
75838	" $28,925.15 "	 $26.39 
75839	" $18,888.74 "	 $15.08 
75840	" $28,066.96 "	 $20.51 
75841	" $41,077.44 "	 $23.22 
75842	" $69,201.31 "	 $15.51 
75843	" $21,448.90 "	 $29.07 
75844	" $17,648.94 "	 $20.71 
75845	" $29,825.14 "	 $21.88 
75846	" $14,926.27 "	 $34.84 
75847	" $40,738.72 "	 $31.19 
75848	" $18,281.62 "	 $23.73 
75849	" $27,997.88 "	 $25.80 
75850	" $20,747.80 "	 $32.98 
75851	" $18,715.14 "	 $31.42 
75852	" $17,115.25 "	 $20.62 
75853	" $13,783.48 "	 $29.97 
75854	" $24,857.60 "	 $26.01 
75855	" $19,719.22 "	 $34.01 
75856	" $30,389.61 "	 $24.20 
75857	" $52,827.40 "	 $15.29 
75858	" $18,750.43 "	 $25.72 
75859	" $9,764.98 "	 $32.00 
75860	" $37,099.96 "	 $24.08 
75861	" $28,785.91 "	 $28.54 
75862	" $23,558.81 "	 $29.21 
75863	" $19,179.25 "	 $26.03 
75864	" $28,941.29 "	 $31.06 
75865	" $36,675.79 "	 $24.67 
75866	" $14,255.05 "	 $24.09 
75867	" $41,546.44 "	 $22.19 
75868	" $29,711.52 "	 $21.52 
75869	" $35,867.99 "	 $20.63 
75870	" $23,833.84 "	 $28.61 
75871	" $41,453.26 "	 $28.12 
75872	" $18,304.81 "	 $17.96 
75873	" $43,527.05 "	 $34.60 
75874	" $30,219.98 "	 $31.03 
75875	" $20,465.77 "	 $35.86 
75876	" $13,490.41 "	 $26.94 
75877	" $35,707.36 "	 $18.71 
75878	" $21,447.40 "	 $11.80 
75879	" $43,087.87 "	 $32.39 
75880	" $35,257.56 "	 $30.03 
75881	" $14,632.56 "	 $17.14 
75882	" $21,141.55 "	 $31.18 
75883	" $24,820.92 "	 $28.14 
75884	" $14,622.94 "	 $25.73 
75885	" $19,418.86 "	 $19.27 
75886	" $19,436.24 "	 $20.24 
75887	" $46,139.96 "	 $16.60 
75888	" $11,955.59 "	 $26.03 
75889	" $41,031.22 "	 $26.07 
75890	" $11,696.28 "	 $23.44 
75891	" $28,701.19 "	 $24.35 
75892	" $21,396.23 "	 $28.82 
75893	" $32,509.01 "	 $22.04 
75894	" $22,179.89 "	 $39.33 
75895	" $36,515.85 "	 $24.76 
75896	" $56,896.92 "	 $17.90 
75897	" $20,224.64 "	 $22.54 
75898	" $41,141.55 "	 $17.20 
75899	" $28,937.83 "	 $20.87 
75900	" $27,191.43 "	 $27.83 
75901	" $10,294.15 "	 $21.29 
75902	" $25,810.85 "	 $26.09 
75903	" $63,093.16 "	 $20.21 
75904	" $49,603.89 "	 $26.20 
75905	" $24,591.80 "	 $21.58 
75906	" $21,500.37 "	 $19.07 
75907	" $23,986.04 "	 $21.17 
75908	" $30,851.57 "	 $27.77 
75909	" $11,727.85 "	 $31.59 
75910	" $33,432.73 "	 $27.39 
75911	" $21,455.18 "	 $21.32 
75912	" $60,010.22 "	 $25.31 
75913	" $18,818.99 "	 $17.59 
75914	" $28,338.22 "	 $19.35 
75915	" $56,372.92 "	 $25.50 
75916	" $14,384.77 "	 $18.97 
75917	" $29,500.04 "	 $27.30 
75918	" $35,428.52 "	 $33.68 
75919	" $24,179.01 "	 $21.15 
75920	" $39,844.95 "	 $25.74 
75921	" $32,835.95 "	 $24.69 
75922	" $29,397.22 "	 $28.23 
75923	" $32,580.13 "	 $24.57 
75924	" $27,755.35 "	 $23.88 
75925	" $34,056.14 "	 $20.28 
75926	" $18,845.02 "	 $29.17 
75927	" $25,429.88 "	 $20.81 
75928	" $30,278.42 "	 $21.85 
75929	" $29,487.10 "	 $23.66 
75930	" $20,931.52 "	 $23.66 
75931	" $32,482.88 "	 $18.52 
75932	" $21,757.78 "	 $22.54 
75933	" $20,761.33 "	 $34.95 
75934	" $18,664.09 "	 $33.62 
75935	" $20,656.62 "	 $23.77 
75936	" $21,847.56 "	 $20.19 
75937	" $33,230.08 "	 $22.72 
75938	" $44,646.03 "	 $22.29 
75939	" $47,869.72 "	 $31.44 
75940	" $21,137.79 "	 $31.05 
75941	" $13,521.39 "	 $20.53 
75942	" $32,054.49 "	 $19.06 
75943	" $22,507.32 "	 $29.05 
75944	" $10,911.76 "	 $28.47 
75945	" $50,194.72 "	 $19.54 
75946	" $29,147.91 "	 $22.90 
75947	" $98,494.92 "	 $33.40 
75948	" $15,818.41 "	 $30.66 
75949	" $32,860.14 "	 $26.78 
75950	" $23,142.18 "	 $33.33 
75951	" $36,126.69 "	 $23.66 
75952	" $28,586.09 "	 $24.55 
75953	" $18,595.26 "	 $27.46 
75954	" $23,543.14 "	 $25.44 
75955	" $33,715.82 "	 $25.67 
75956	" $86,324.93 "	 $23.69 
75957	" $22,030.49 "	 $26.53 
75958	" $34,027.74 "	 $25.52 
75959	" $24,521.91 "	 $31.26 
75960	" $23,068.73 "	 $27.35 
75961	" $22,276.82 "	 $38.75 
75962	" $25,165.15 "	 $18.83 
75963	" $19,824.62 "	 $21.16 
75964	" $24,733.77 "	 $23.07 
75965	" $24,078.24 "	 $25.42 
75966	" $29,492.15 "	 $27.54 
75967	" $27,349.38 "	 $17.54 
75968	" $57,930.43 "	 $29.79 
75969	" $34,421.49 "	 $30.69 
75970	" $20,896.43 "	 $27.23 
75971	" $37,868.61 "	 $32.24 
75972	" $20,736.16 "	 $28.97 
75973	" $19,748.22 "	 $17.67 
75974	" $44,241.07 "	 $26.57 
75975	" $20,160.95 "	 $33.83 
75976	" $56,281.69 "	 $30.72 
75977	" $13,622.31 "	 $23.16 
75978	" $26,631.47 "	 $27.36 
75979	" $34,447.74 "	 $21.80 
75980	" $47,369.16 "	 $27.04 
75981	" $19,110.64 "	 $20.23 
75982	" $27,208.36 "	 $18.57 
75983	" $18,501.32 "	 $23.07 
75984	" $20,878.42 "	 $25.28 
75985	" $42,214.46 "	 $31.08 
75986	" $37,689.36 "	 $22.52 
75987	" $22,229.28 "	 $35.43 
75988	" $28,479.74 "	 $22.95 
75989	" $32,265.83 "	 $20.01 
75990	" $26,951.91 "	 $20.15 
75991	" $22,286.31 "	 $17.61 
75992	" $33,674.77 "	 $26.79 
75993	" $44,651.61 "	 $22.17 
75994	" $15,571.70 "	 $9.75 
75995	" $19,417.59 "	 $21.30 
75996	" $27,872.65 "	 $27.22 
75997	" $38,617.94 "	 $23.69 
75998	" $26,536.49 "	 $25.16 
75999	" $14,342.92 "	 $36.68 
76000	" $12,609.60 "	 $19.62 
76001	" $20,895.07 "	 $30.92 
76002	" $32,548.15 "	 $17.82 
76003	" $40,322.92 "	 $22.16 
76004	" $31,211.93 "	 $20.34 
76005	" $29,327.30 "	 $26.06 
76006	" $10,391.21 "	 $20.77 
76007	" $14,459.00 "	 $26.81 
76008	" $28,244.87 "	 $35.43 
76009	" $40,801.59 "	 $29.94 
76010	" $24,936.74 "	 $21.06 
76011	" $39,543.11 "	 $27.81 
76012	" $12,841.21 "	 $27.03 
76013	" $43,980.82 "	 $22.44 
76014	" $32,110.23 "	 $26.37 
76015	" $66,555.05 "	 $23.59 
76016	" $31,410.56 "	 $20.97 
76017	" $31,810.17 "	 $28.08 
76018	" $11,826.37 "	 $21.49 
76019	" $33,931.12 "	 $32.28 
76020	" $20,410.72 "	 $27.04 
76021	" $20,220.13 "	 $12.80 
76022	" $19,550.43 "	 $24.21 
76023	" $20,337.38 "	 $22.77 
76024	" $29,358.81 "	 $30.79 
76025	" $27,486.11 "	 $18.98 
76026	" $41,492.08 "	 $23.18 
76027	" $37,379.08 "	 $20.04 
76028	" $24,008.32 "	 $23.19 
76029	" $36,073.82 "	 $26.64 
76030	" $24,684.36 "	 $23.58 
76031	" $29,710.20 "	 $26.43 
76032	" $32,346.89 "	 $25.52 
76033	" $43,306.00 "	 $23.72 
76034	" $29,313.02 "	 $20.84 
76035	" $18,427.66 "	 $23.62 
76036	" $12,693.49 "	 $26.76 
76037	" $33,567.45 "	 $34.37 
76038	" $20,756.58 "	 $20.83 
76039	" $38,900.89 "	 $31.26 
76040	" $14,925.56 "	 $33.42 
76041	" $38,595.20 "	 $24.69 
76042	" $30,345.89 "	 $19.65 
76043	" $55,951.61 "	 $24.85 
76044	" $20,130.74 "	 $17.48 
76045	" $36,382.23 "	 $21.29 
76046	" $15,621.56 "	 $20.80 
76047	" $27,190.49 "	 $21.99 
76048	" $19,525.05 "	 $21.09 
76049	" $27,052.45 "	 $29.96 
76050	" $24,069.08 "	 $25.35 
76051	" $28,656.74 "	 $27.98 
76052	" $34,969.48 "	 $18.13 
76053	" $30,438.68 "	 $21.08 
76054	" $22,537.18 "	 $25.77 
76055	" $23,312.68 "	 $27.42 
76056	" $23,248.38 "	 $24.05 
76057	" $25,745.62 "	 $18.91 
76058	" $11,446.78 "	 $24.90 
76059	" $28,968.75 "	 $23.59 
76060	" $33,695.29 "	 $24.30 
76061	" $23,711.41 "	 $25.02 
76062	" $35,137.92 "	 $27.24 
76063	" $19,782.81 "	 $23.16 
76064	" $24,812.80 "	 $19.95 
76065	" $27,361.83 "	 $23.92 
76066	" $21,391.25 "	 $21.91 
76067	" $26,495.69 "	 $36.20 
76068	" $11,125.73 "	 $33.09 
76069	" $25,184.35 "	 $20.75 
76070	" $37,744.57 "	 $27.38 
76071	" $17,667.22 "	 $29.33 
76072	" $39,519.57 "	 $29.49 
76073	" $20,321.94 "	 $22.36 
76074	" $27,614.05 "	 $22.45 
76075	" $17,566.37 "	 $25.11 
76076	" $30,398.41 "	 $24.35 
76077	" $51,526.03 "	 $27.85 
76078	" $25,337.15 "	 $24.06 
76079	" $21,236.13 "	 $16.01 
76080	" $21,687.99 "	 $21.03 
76081	" $25,757.89 "	 $18.06 
76082	" $33,200.37 "	 $25.07 
76083	" $28,882.11 "	 $35.22 
76084	" $49,831.63 "	 $24.79 
76085	" $29,013.26 "	 $22.63 
76086	" $25,714.75 "	 $31.88 
76087	" $18,167.37 "	 $29.93 
76088	" $37,536.39 "	 $24.18 
76089	" $30,970.75 "	 $30.42 
76090	" $19,209.47 "	 $25.49 
76091	" $33,752.43 "	 $18.67 
76092	" $27,555.40 "	 $29.14 
76093	" $10,765.55 "	 $24.33 
76094	" $34,407.92 "	 $21.28 
76095	" $39,784.90 "	 $21.93 
76096	" $41,678.34 "	 $25.94 
76097	" $34,724.99 "	 $20.03 
76098	" $33,904.10 "	 $20.62 
76099	" $25,580.93 "	 $23.44 
76100	" $35,350.70 "	 $27.86 
76101	" $29,960.27 "	 $21.71 
76102	" $18,871.47 "	 $24.90 
76103	" $35,110.07 "	 $31.98 
76104	" $20,115.71 "	 $18.11 
76105	" $42,665.59 "	 $13.53 
76106	" $19,425.48 "	 $33.21 
76107	" $79,486.07 "	 $32.39 
76108	" $26,352.13 "	 $27.04 
76109	" $22,310.26 "	 $34.04 
76110	" $55,316.89 "	 $26.05 
76111	" $21,634.22 "	 $26.13 
76112	" $30,563.85 "	 $18.70 
76113	" $39,264.13 "	 $19.81 
76114	" $44,955.61 "	 $26.95 
76115	" $40,440.57 "	 $31.05 
76116	" $40,571.61 "	 $34.89 
76117	" $36,571.48 "	 $29.95 
76118	" $23,157.06 "	 $22.65 
76119	" $26,676.57 "	 $25.56 
76120	" $21,792.13 "	 $24.96 
76121	" $56,357.73 "	 $28.89 
76122	" $20,415.79 "	 $30.40 
76123	" $19,779.23 "	 $28.71 
76124	" $18,407.07 "	 $21.15 
76125	" $16,303.23 "	 $28.96 
76126	" $31,288.14 "	 $27.27 
76127	" $21,440.99 "	 $26.85 
76128	" $32,702.35 "	 $18.45 
76129	" $27,428.17 "	 $33.91 
76130	" $64,325.37 "	 $21.40 
76131	" $14,881.87 "	 $22.84 
76132	" $21,009.58 "	 $18.00 
76133	" $38,003.16 "	 $24.58 
76134	" $17,417.70 "	 $20.74 
76135	" $34,200.01 "	 $38.22 
76136	" $27,736.84 "	 $25.15 
76137	" $18,403.11 "	 $17.01 
76138	" $21,405.66 "	 $19.91 
76139	" $28,173.49 "	 $26.87 
76140	" $49,778.41 "	 $17.90 
76141	" $32,069.96 "	 $21.59 
76142	" $33,134.26 "	 $27.54 
76143	" $20,684.73 "	 $22.42 
76144	" $20,503.08 "	 $24.30 
76145	" $22,022.88 "	 $32.36 
76146	" $41,004.03 "	 $24.14 
76147	" $30,577.32 "	 $27.71 
76148	" $21,268.17 "	 $20.11 
76149	" $58,263.56 "	 $29.62 
76150	" $25,679.01 "	 $34.12 
76151	" $67,265.05 "	 $16.53 
76152	" $23,429.84 "	 $27.90 
76153	" $23,032.65 "	 $28.07 
76154	" $23,608.64 "	 $19.26 
76155	" $36,941.98 "	 $28.02 
76156	" $35,527.98 "	 $23.05 
76157	" $21,102.11 "	 $35.86 
76158	" $41,584.46 "	 $19.86 
76159	" $52,690.80 "	 $25.94 
76160	" $18,746.26 "	 $29.58 
76161	" $25,876.35 "	 $20.98 
76162	" $11,901.02 "	 $19.40 
76163	" $19,778.18 "	 $24.60 
76164	" $46,402.78 "	 $23.60 
76165	" $44,274.01 "	 $22.37 
76166	" $41,516.98 "	 $26.92 
76167	" $14,912.72 "	 $28.27 
76168	" $36,690.97 "	 $30.52 
76169	" $24,096.82 "	 $18.31 
76170	" $14,222.36 "	 $21.50 
76171	" $48,479.70 "	 $30.58 
76172	" $38,773.55 "	 $24.93 
76173	" $38,292.54 "	 $30.14 
76174	" $32,986.40 "	 $31.47 
76175	" $27,693.35 "	 $25.54 
76176	" $35,247.86 "	 $25.76 
76177	" $25,343.58 "	 $26.89 
76178	" $12,454.98 "	 $28.49 
76179	" $28,853.51 "	 $24.14 
76180	" $11,963.82 "	 $24.44 
76181	" $30,706.60 "	 $15.66 
76182	" $57,366.53 "	 $31.95 
76183	" $21,018.29 "	 $38.80 
76184	" $65,343.02 "	 $26.48 
76185	" $34,438.93 "	 $20.78 
76186	" $22,668.17 "	 $17.82 
76187	" $19,667.30 "	 $23.86 
76188	" $29,163.33 "	 $22.41 
76189	" $36,584.51 "	 $23.41 
76190	" $25,138.76 "	 $26.70 
76191	" $25,176.19 "	 $22.49 
76192	" $31,072.00 "	 $25.55 
76193	" $20,991.59 "	 $29.09 
76194	" $20,070.82 "	 $25.19 
76195	" $15,830.66 "	 $28.26 
76196	" $35,501.72 "	 $15.43 
76197	" $62,197.28 "	 $36.02 
76198	" $17,151.03 "	 $20.63 
76199	" $49,751.98 "	 $13.85 
76200	" $29,631.40 "	 $37.63 
76201	" $20,076.66 "	 $29.51 
76202	" $48,437.35 "	 $20.19 
76203	" $15,699.32 "	 $24.98 
76204	" $25,704.80 "	 $28.19 
76205	" $19,013.35 "	 $29.26 
76206	" $22,093.00 "	 $25.56 
76207	" $22,991.76 "	 $17.00 
76208	" $26,643.86 "	 $23.55 
76209	" $26,617.21 "	 $23.15 
76210	" $30,781.57 "	 $24.54 
76211	" $22,252.91 "	 $18.62 
76212	" $49,538.09 "	 $22.83 
76213	" $42,117.86 "	 $19.77 
76214	" $34,347.59 "	 $26.27 
76215	" $32,442.66 "	 $27.65 
76216	" $37,388.86 "	 $22.05 
76217	" $21,445.28 "	 $30.04 
76218	" $24,466.24 "	 $21.16 
76219	" $52,461.70 "	 $29.86 
76220	" $32,171.71 "	 $27.82 
76221	" $58,378.60 "	 $25.78 
76222	" $21,602.43 "	 $27.95 
76223	" $29,775.86 "	 $31.90 
76224	" $58,277.31 "	 $30.86 
76225	" $16,253.33 "	 $29.34 
76226	" $42,877.36 "	 $31.85 
76227	" $45,894.88 "	 $28.75 
76228	" $24,307.71 "	 $26.95 
76229	" $20,849.90 "	 $23.29 
76230	" $32,035.49 "	 $27.57 
76231	" $22,955.92 "	 $29.27 
76232	" $25,521.31 "	 $32.96 
76233	" $29,661.58 "	 $27.56 
76234	" $23,508.59 "	 $20.76 
76235	" $21,700.91 "	 $33.40 
76236	" $17,910.35 "	 $19.28 
76237	" $30,849.13 "	 $27.20 
76238	" $16,584.11 "	 $27.41 
76239	" $14,060.54 "	 $25.51 
76240	" $32,278.59 "	 $39.82 
76241	" $20,760.21 "	 $25.25 
76242	" $47,083.50 "	 $19.69 
76243	" $34,471.36 "	 $23.46 
76244	" $32,503.54 "	 $29.67 
76245	" $70,428.42 "	 $27.26 
76246	" $28,331.71 "	 $25.79 
76247	" $18,530.62 "	 $31.60 
76248	" $15,547.89 "	 $21.83 
76249	" $25,095.67 "	 $31.37 
76250	" $33,664.50 "	 $24.51 
76251	" $23,370.36 "	 $17.53 
76252	" $17,345.43 "	 $23.87 
76253	" $26,120.14 "	 $24.90 
76254	" $21,307.23 "	 $19.97 
76255	" $45,841.76 "	 $23.21 
76256	" $50,537.99 "	 $23.07 
76257	" $44,229.65 "	 $20.31 
76258	" $49,829.85 "	 $24.67 
76259	" $23,117.96 "	 $27.02 
76260	" $27,420.48 "	 $23.60 
76261	" $35,981.74 "	 $24.29 
76262	" $25,001.37 "	 $20.28 
76263	" $21,874.72 "	 $27.41 
76264	" $61,180.54 "	 $22.15 
76265	" $11,041.05 "	 $21.02 
76266	" $10,381.66 "	 $27.96 
76267	" $38,687.04 "	 $34.70 
76268	" $26,860.97 "	 $29.64 
76269	" $40,054.99 "	 $26.00 
76270	" $12,890.95 "	 $21.72 
76271	" $37,250.31 "	 $26.47 
76272	" $43,327.02 "	 $16.77 
76273	" $32,532.76 "	 $17.92 
76274	" $22,238.83 "	 $24.93 
76275	" $19,479.90 "	 $38.36 
76276	" $34,106.53 "	 $36.11 
76277	" $23,997.43 "	 $17.06 
76278	" $27,289.00 "	 $22.26 
76279	" $16,655.03 "	 $26.00 
76280	" $38,149.58 "	 $22.03 
76281	" $49,212.61 "	 $21.14 
76282	" $36,056.38 "	 $22.86 
76283	" $31,699.34 "	 $23.83 
76284	" $57,915.84 "	 $32.55 
76285	" $56,865.91 "	 $28.30 
76286	" $43,056.35 "	 $23.52 
76287	" $18,121.71 "	 $24.22 
76288	" $30,684.41 "	 $29.23 
76289	" $26,742.25 "	 $29.87 
76290	" $42,326.27 "	 $22.82 
76291	" $50,866.98 "	 $22.04 
76292	" $34,673.00 "	 $25.82 
76293	" $28,761.53 "	 $14.11 
76294	" $8,825.03 "	 $26.27 
76295	" $26,324.16 "	 $30.27 
76296	" $18,089.90 "	 $29.64 
76297	" $13,208.02 "	 $30.42 
76298	" $17,772.18 "	 $20.43 
76299	" $15,594.54 "	 $26.01 
76300	" $37,753.49 "	 $20.82 
76301	" $48,211.60 "	 $17.42 
76302	" $34,158.65 "	 $25.60 
76303	" $29,539.12 "	 $23.08 
76304	" $43,177.19 "	 $22.90 
76305	" $19,769.84 "	 $19.57 
76306	" $56,542.31 "	 $26.76 
76307	" $33,135.09 "	 $22.86 
76308	" $70,588.63 "	 $25.05 
76309	" $27,759.42 "	 $22.77 
76310	" $29,058.52 "	 $31.14 
76311	" $30,671.84 "	 $28.39 
76312	" $42,094.92 "	 $21.31 
76313	" $14,412.65 "	 $18.80 
76314	" $26,905.15 "	 $24.75 
76315	" $24,609.64 "	 $25.99 
76316	" $34,081.13 "	 $15.85 
76317	" $36,477.41 "	 $16.83 
76318	" $29,489.33 "	 $13.49 
76319	" $40,172.22 "	 $24.05 
76320	" $40,817.48 "	 $28.35 
76321	" $24,521.25 "	 $24.87 
76322	" $21,977.48 "	 $20.54 
76323	" $32,299.72 "	 $27.00 
76324	" $31,166.82 "	 $29.31 
76325	" $16,763.44 "	 $19.85 
76326	" $28,365.60 "	 $23.65 
76327	" $30,583.89 "	 $27.70 
76328	" $20,805.05 "	 $25.76 
76329	" $49,082.90 "	 $31.17 
76330	" $46,486.17 "	 $18.05 
76331	" $32,748.02 "	 $19.73 
76332	" $26,078.59 "	 $19.46 
76333	" $14,708.68 "	 $25.30 
76334	" $29,931.34 "	 $22.30 
76335	" $11,633.09 "	 $33.09 
76336	" $40,363.11 "	 $28.93 
76337	" $83,281.12 "	 $25.72 
76338	" $33,548.12 "	 $32.17 
76339	" $24,735.90 "	 $27.29 
76340	" $46,485.47 "	 $21.43 
76341	" $19,774.80 "	 $29.87 
76342	" $48,848.87 "	 $31.40 
76343	" $18,206.78 "	 $26.99 
76344	" $64,916.84 "	 $23.91 
76345	" $49,157.65 "	 $21.14 
76346	" $24,297.60 "	 $28.19 
76347	" $18,448.06 "	 $23.98 
76348	" $15,439.80 "	 $22.23 
76349	" $20,175.27 "	 $21.73 
76350	" $50,823.56 "	 $23.27 
76351	" $23,580.28 "	 $20.93 
76352	" $14,877.91 "	 $22.59 
76353	" $27,459.94 "	 $14.56 
76354	" $29,721.30 "	 $29.06 
76355	" $17,401.37 "	 $16.68 
76356	" $37,249.23 "	 $16.57 
76357	" $35,863.38 "	 $22.06 
76358	" $57,491.48 "	 $22.54 
76359	" $36,560.76 "	 $25.97 
76360	" $20,962.75 "	 $25.44 
76361	" $23,845.65 "	 $33.16 
76362	" $23,834.40 "	 $22.61 
76363	" $18,133.39 "	 $19.61 
76364	" $21,582.48 "	 $23.03 
76365	" $31,692.77 "	 $25.98 
76366	" $33,627.56 "	 $27.42 
76367	" $9,719.82 "	 $26.96 
76368	" $34,877.79 "	 $24.12 
76369	" $20,195.87 "	 $25.73 
76370	" $21,601.86 "	 $19.89 
76371	" $54,538.68 "	 $24.24 
76372	" $33,479.32 "	 $27.97 
76373	" $21,584.91 "	 $16.11 
76374	" $20,629.58 "	 $25.00 
76375	" $19,914.94 "	 $38.30 
76376	" $44,470.42 "	 $28.07 
76377	" $36,828.71 "	 $17.41 
76378	" $28,399.05 "	 $24.13 
76379	" $29,965.75 "	 $26.06 
76380	" $23,609.85 "	 $25.99 
76381	" $27,578.26 "	 $20.39 
76382	" $30,271.25 "	 $32.05 
76383	" $40,375.99 "	 $15.65 
76384	" $17,493.31 "	 $24.31 
76385	" $24,495.15 "	 $24.80 
76386	" $22,755.08 "	 $17.84 
76387	" $19,083.32 "	 $24.12 
76388	" $15,680.76 "	 $25.40 
76389	" $28,376.93 "	 $21.14 
76390	" $36,281.73 "	 $28.51 
76391	" $32,344.88 "	 $27.56 
76392	" $28,987.48 "	 $18.70 
76393	" $27,247.61 "	 $28.57 
76394	" $50,978.75 "	 $20.17 
76395	" $39,372.56 "	 $21.37 
76396	" $25,625.19 "	 $23.28 
76397	" $29,443.14 "	 $29.26 
76398	" $13,101.25 "	 $23.91 
76399	" $24,864.94 "	 $24.64 
76400	" $22,529.35 "	 $20.27 
76401	" $18,585.47 "	 $27.92 
76402	" $26,980.63 "	 $26.87 
76403	" $28,674.72 "	 $28.05 
76404	" $39,323.78 "	 $24.33 
76405	" $41,398.07 "	 $21.01 
76406	" $29,590.83 "	 $20.37 
76407	" $23,808.63 "	 $19.34 
76408	" $16,076.73 "	 $28.75 
76409	" $35,279.39 "	 $32.11 
76410	" $21,566.20 "	 $23.23 
76411	" $25,918.44 "	 $23.49 
76412	" $32,141.86 "	 $29.01 
76413	" $15,508.70 "	 $24.75 
76414	" $38,773.02 "	 $27.10 
76415	" $18,730.48 "	 $18.37 
76416	" $32,662.15 "	 $21.15 
76417	" $38,327.95 "	 $18.74 
76418	" $34,048.17 "	 $16.12 
76419	" $33,251.46 "	 $29.94 
76420	" $23,283.25 "	 $27.94 
76421	" $29,011.27 "	 $28.36 
76422	" $37,456.78 "	 $19.14 
76423	" $19,381.15 "	 $18.56 
76424	" $39,533.84 "	 $18.58 
76425	" $17,448.02 "	 $25.08 
76426	" $49,731.53 "	 $20.80 
76427	" $26,437.70 "	 $28.51 
76428	" $22,575.78 "	 $20.33 
76429	" $12,928.50 "	 $28.91 
76430	" $25,436.03 "	 $20.73 
76431	" $43,489.99 "	 $23.49 
76432	" $30,831.03 "	 $30.28 
76433	" $20,740.21 "	 $19.38 
76434	" $23,696.54 "	 $21.98 
76435	" $22,072.40 "	 $22.16 
