Obs	HORAS_ESCANEANDO	ARTICULOS_ESCANEADOS
70178	20.88	312.65
70179	27.27	405.02
70180	46.67	699.36
70181	26.26	396.79
70182	35.58	531.86
70183	6.66	96.55
70184	45.66	681.82
70185	24.07	359.76
70186	26.28	394.17
70187	39.08	586.68
70188	48.21	728.71
70189	11.15	163.81
70190	34.08	507.71
70191	11.08	171.89
70192	18.88	283.37
70193	13.84	209.92
70194	14.4	213.04
70195	38.25	573.22
70196	44.63	668.77
70197	44.34	670.78
70198	18.02	270.71
70199	45.79	684.31
70200	31.39	474.77
70201	10.7	163.58
70202	14.72	225.87
70203	48.81	728.62
70204	19.09	289.68
70205	24.84	375.79
70206	9.47	146.21
70207	35.53	542.78
70208	15.74	239.66
70209	27.35	420.56
70210	16.94	249.11
70211	17.67	264.79
70212	54.18	817.01
70213	28.85	423.72
70214	10.48	162.51
70215	25.14	375.65
70216	10.97	169.56
70217	49.9	754.5
70218	13.28	190.5
70219	39.11	575.32
70220	15.95	239.42
70221	28.17	422.92
70222	16.95	247.61
70223	68.79	1028.95
70224	7.39	112.54
70225	13.82	206.14
70226	48.73	736.13
70227	35.53	530.37
70228	13.5	206.48
70229	13.51	209.75
70230	8.2	122.79
70231	21.21	317.26
70232	4.21	67.9
70233	11.28	172.08
70234	8.85	133.4
70235	7.66	101.61
70236	6.47	102
70237	39.8	590.18
70238	5.35	88.58
70239	26.68	403.99
70240	40.43	609.5
70241	20.46	306.9
70242	15.69	236.39
70243	16.95	250.27
70244	26.94	407.27
70245	17.06	263.08
70246	28.52	425.06
70247	54.51	821.57
70248	8.16	124.6
70249	19.36	299
70250	18.18	280
70251	10.85	165.88
70252	15.87	244.39
70253	13.8	212.05
70254	10.14	153.52
70255	69.34	1045.01
70256	15.19	231.99
70257	16.65	245.18
70258	30.72	455.54
70259	11.32	174.99
70260	15.34	242.55
70261	39.73	594.31
70262	9.19	132.39
70263	31.98	482.01
70264	7.76	128.41
70265	15.33	230.57
70266	11.16	159.52
70267	30.04	449.03
70268	31.83	479.23
70269	6.5	102.37
70270	19.31	285.1
70271	23.64	358.39
70272	52.01	784.16
70273	13.21	197.16
70274	55.36	830.85
70275	15.87	242.53
70276	33.05	482.43
70277	22.1	327.85
70278	41.13	608.77
70279	29.65	442.6
70280	85.54	1284.61
70281	6.34	93.14
70282	10.96	168.31
70283	12.98	194.39
70284	10.65	163.54
70285	31.81	475.78
70286	18.33	273.23
70287	5.65	91.84
70288	16.41	236.45
70289	11.43	165.7
70290	5.22	75.46
70291	27.9	416.77
70292	15.2	235.36
70293	4.74	80.53
70294	51.25	773.05
70295	16.45	252.82
70296	6.07	94.15
70297	20.14	298.68
70298	16.81	245.74
70299	15.4	233.95
70300	42.24	630.23
70301	49.29	743.01
70302	15.08	227.15
70303	31.5	471.7
70304	6.77	99.99
70305	37.95	573.29
70306	17.35	259.49
70307	14.37	213.07
70308	34.65	516.95
70309	20.95	313.15
70310	21.84	326.52
70311	15.71	235.14
70312	9.74	140.81
70313	53.14	799.7
70314	15.1	230.18
70315	10.51	160.34
70316	15.43	230.85
70317	40.73	611.07
70318	28.77	432.17
70319	25.79	391.76
70320	54.53	813.45
70321	9.42	138.84
70322	21.35	320.4
70323	33.57	500.63
70324	62.02	937.77
70325	22.62	329.27
70326	6.37	104.88
70327	19.73	294.87
70328	14.64	219.24
70329	18.15	272.22
70330	20.21	307.45
70331	24.63	366.6
70332	5.13	88
70333	22.5	342.93
70334	8.72	132.83
70335	44.6	679.56
70336	9.76	145.37
70337	53.83	804.77
70338	21.35	317.66
70339	11.43	178.31
70340	29.72	446.84
70341	30.29	449.68
70342	13.1	190.09
70343	30.84	462.98
70344	22.43	338.38
70345	10.47	158.32
70346	32.53	493.32
70347	26.53	400.88
70348	29.6	441.37
70349	13.72	209
70350	50.43	758.77
70351	26.81	398.56
70352	16.25	234.82
70353	21.53	310.85
70354	18.83	280.07
70355	27.29	410.06
70356	13.74	212.17
70357	8.29	126.87
70358	19.83	294.49
70359	6.58	97.55
70360	23.13	353.9
70361	16.97	257.36
70362	16.35	230.99
70363	13.51	197.53
70364	32.04	478.36
70365	24.24	364.63
70366	44.73	670.72
70367	81.67	1223.27
70368	34.72	518.54
70369	6.59	104.48
70370	14.31	213.4
70371	30.3	452.85
70372	13.4	198.53
70373	18.74	278.18
70374	27.18	405.09
70375	11.52	164.01
70376	42.6	630.61
70377	16.78	250.36
70378	8.64	122.72
70379	25.03	378.98
70380	38.19	561.66
70381	37.05	559.09
70382	15.6	228.21
70383	11.99	185.56
70384	8.49	134.25
70385	30.13	449.94
70386	11.22	170.67
70387	20.06	308.13
70388	18.48	283.44
70389	22.53	348.47
70390	22.11	334.62
70391	13.22	201.46
70392	17.5	262.69
70393	17.78	262.42
70394	20.38	303.14
70395	11.22	168.43
70396	12.87	183.94
70397	29.58	442.11
70398	26.17	394.75
70399	9.89	149.43
70400	10.17	152.7
70401	16.82	264.92
70402	42.59	632.3
70403	24.52	363.03
70404	69.53	1045.26
70405	15.59	229.61
70406	12.22	183.04
70407	26.69	403.66
70408	9.4	137.85
70409	14.73	226.47
70410	64.24	963.37
70411	11.41	170.64
70412	10.62	157.58
70413	32.87	487.56
70414	22.05	326.89
70415	23.72	345.89
70416	15.3	226.58
70417	23.69	355.24
70418	29.93	457.51
70419	31.37	477.05
70420	120.03	1797.32
70421	18.51	277.35
70422	10.49	144.88
70423	25.36	381.62
70424	28.22	431.76
70425	51.85	782.06
70426	21.53	314.39
70427	35.82	539.5
70428	50.07	743.48
70429	22.6	345.46
70430	25.04	370.33
70431	21.99	324.86
70432	16.14	237.74
70433	65.37	987.53
70434	14.22	208.99
70435	37.57	561.7
70436	19.05	285.4
70437	14.54	219.41
70438	5.62	82.19
70439	29.84	445.25
70440	7.82	120.24
70441	18.14	272.62
70442	15.79	240.9
70443	4.87	77.27
70444	19.73	292.01
70445	73.97	1111.12
70446	33.02	496.19
70447	10.52	159.21
70448	16.03	237.16
70449	4.17	61.55
70450	28.32	427.76
70451	33.54	505.44
70452	5.73	94.39
70453	12.06	177.88
70454	17.79	265.2
70455	9.86	149.58
70456	45.04	682.64
70457	27.32	407.02
70458	8.1	125.38
70459	72.45	1077.38
70460	29.44	435.1
70461	28.68	435.9
70462	14.29	214.32
70463	3.98	56.83
70464	14.83	221.53
70465	8.05	122.75
70466	8.46	126.06
70467	25.25	371.04
70468	21.03	312.99
70469	22.64	343.95
70470	14.38	207.35
70471	15.9	241.52
70472	38.56	573.18
70473	33.99	513.26
70474	6.44	100.99
70475	53.24	797.42
70476	32.29	486.29
70477	18.1	270.49
70478	21.03	310.89
70479	3.43	56.47
70480	17.37	258.81
70481	43.6	657.24
70482	31.42	467.35
70483	13.98	211.64
70484	17.7	264.79
70485	10.48	154.75
70486	17.46	264.92
70487	71	1058.12
70488	34.14	514.73
70489	27.46	415.4
70490	9.03	137.58
70491	10.45	166.19
70492	15.57	237.64
70493	23.41	350.46
70494	49.44	739.39
70495	19.74	305.72
70496	12.66	194.17
70497	19.65	292.91
70498	12.33	187.06
70499	15.59	241.51
70500	22.43	337.06
70501	17.77	267.99
70502	18.62	280.44
70503	17.42	264.02
70504	51.08	763.13
70505	10.16	154.86
70506	27.97	422.57
70507	8.22	122.29
70508	13.53	194.01
70509	24.98	371.04
70510	11.86	178.21
70511	39.64	587.73
70512	44.74	675.99
70513	32.79	481.46
70514	32.65	487.83
70515	29.41	441.71
70516	5.07	79.27
70517	15.77	238.95
70518	14.75	213.18
70519	39.23	582.46
70520	23.36	346.15
70521	34.3	507.28
70522	9.05	137.52
70523	9.85	150.66
70524	27.5	415.56
70525	17.87	269.71
70526	6.46	93.37
70527	12.77	193.29
70528	11.53	174.1
70529	33.65	506.61
70530	25.82	382.88
70531	10.5	159.49
70532	22.12	330.84
70533	5.06	73.73
70534	27.82	417.97
70535	13.53	206.29
70536	21.06	317.29
70537	39.56	594.81
70538	11.43	175.07
70539	35.05	531.51
70540	12.2	185.75
70541	24.94	371.81
70542	86.07	1290.43
70543	6.91	97.42
70544	18.55	277.22
70545	23.33	346.39
70546	9.92	154.41
70547	33.61	498.01
70548	68.21	1016.16
70549	22.26	327.84
70550	27.62	414.88
70551	23.51	368.32
70552	34.16	522.48
70553	49.55	743.85
70554	38.91	583.35
70555	41.92	634.46
70556	39.35	593.52
70557	9.2	141.5
70558	17.13	260.05
70559	13.21	189.48
70560	21.78	326.83
70561	6.07	82.82
70562	21.95	327.57
70563	6.33	96.16
70564	11.03	165.96
70565	33.82	503.3
70566	12.96	206.43
70567	11.61	180.3
70568	38.87	584.33
70569	30.15	448.18
70570	28.46	423.52
70571	9.64	140.93
70572	12.16	179.64
70573	17.64	269.1
70574	28.85	432.73
70575	18.69	284.1
70576	18.15	270.27
70577	8.5	129.56
70578	29.24	446.45
70579	9.49	138.86
70580	39.22	591.26
70581	37.53	559.39
70582	12.81	195.74
70583	5.94	93.15
70584	15.22	233.61
70585	13.81	206.47
70586	11.43	177.06
70587	31.66	473.58
70588	8.14	122.7
70589	49.72	737.87
70590	15.27	236.83
70591	29.54	451.54
70592	13.29	210.6
70593	6.99	104.72
70594	29.04	445.75
70595	30.4	448.93
70596	17.48	259.01
70597	7.21	123.68
70598	14.5	217.15
70599	15.98	242.07
70600	53.91	803.39
70601	37.32	567.44
70602	30.12	466.52
70603	32.93	501.78
70604	26.49	404.96
70605	18.65	287.55
70606	24.55	362.81
70607	7.08	103.85
70608	12.78	191.43
70609	38.44	570.68
70610	44.19	658.8
70611	11.74	180.09
70612	17.09	257.97
70613	13.09	197.57
70614	24.43	364.63
70615	20.43	306.01
70616	55.09	829.68
70617	13.83	211.04
70618	13.26	199.48
70619	13.69	198.68
70620	26.32	390.56
70621	22.06	318.8
70622	12.12	177.08
70623	61.41	921.72
70624	31.68	469.69
70625	18.52	276.64
70626	48.06	722.51
70627	20.14	299.52
70628	79.19	1191.91
70629	8.87	126.72
70630	13.23	194.68
70631	49.05	731.5
70632	37.09	552.04
70633	10.41	159.18
70634	11.17	167.95
70635	27.27	398.91
70636	36.83	549.49
70637	26.63	408.38
70638	23.39	344.99
70639	15.15	222.84
70640	30.5	451.31
70641	12	179.04
70642	37.17	553.31
70643	5.59	83.89
70644	23.67	349.73
70645	30.25	450.89
70646	43.13	639.49
70647	69.45	1044.38
70648	37.05	559.91
70649	28.47	430.21
70650	13.92	212.39
70651	40.93	618.31
70652	26.62	398.88
70653	9.61	154.62
70654	15.94	242.18
70655	20.45	307.47
70656	9.43	134.92
70657	20.26	302.68
70658	11.14	163.05
70659	37.52	569.47
70660	22.3	329.6
70661	75.13	1121.27
70662	11.5	173.13
70663	14.73	225.52
70664	23.24	349.1
70665	12.71	187.3
70666	15.77	233.91
70667	14.7	225.01
70668	5.95	89.95
70669	27.37	414.45
70670	15.23	230.42
70671	33.94	492.42
70672	11.39	175.99
70673	4.35	63.06
70674	11.65	184.76
70675	31.76	474.47
70676	7.29	109.44
70677	9.81	147.67
70678	23.02	342.45
70679	5.1	82.56
70680	39.12	592.4
70681	14.01	205.48
70682	11.08	176.08
70683	18.01	267.24
70684	28.63	429.58
70685	21.25	315.06
70686	20.33	308.78
70687	24.72	371.17
70688	11.37	178.59
70689	17.43	266.19
70690	34.72	518.96
70691	35.84	535.84
70692	25.93	386.33
70693	9.12	135.84
70694	31.57	473.13
70695	17.78	265.16
70696	26.33	394.9
70697	30.48	455.22
70698	54.55	819.67
70699	22.25	338.33
70700	14.04	206.08
70701	87.13	1304.16
70702	22.61	334.83
70703	7.78	126.36
70704	20.92	320.27
70705	8.38	128.18
70706	34.04	512.72
70707	23.4	348.26
70708	16.16	238.04
70709	26.3	398.36
70710	13.57	196.08
70711	12.31	184.72
70712	15.89	241.66
70713	31.21	459.19
70714	35.86	535.99
70715	20.43	312.1
70716	6.57	93.71
70717	12.93	199.57
70718	18.07	271.45
70719	11.63	181.89
70720	20.23	296.95
70721	6.22	90.18
70722	15.93	237.21
70723	46.27	686.1
70724	13.9	209.33
70725	28.83	433.91
70726	23.64	352.65
70727	22.74	340.47
70728	18.05	266.9
70729	35.01	530.31
70730	27.2	411.48
70731	22.82	332.27
70732	4.64	74.17
70733	21.65	322.09
70734	16.66	243.9
70735	25.13	372.13
70736	23.97	364.68
70737	39.16	590.19
70738	7.6	123.56
70739	13.35	197.72
70740	13.79	216.5
70741	4.07	53.71
70742	46.36	699.74
70743	11.77	172.94
70744	29.49	446.7
70745	29.27	440.81
70746	22.44	341.78
70747	22.94	344.1
70748	18.62	286.52
70749	21.38	319.83
70750	31.69	474.84
70751	32.36	491.62
70752	48.19	721.71
70753	16.55	252.26
70754	9.78	148.32
70755	12.1	183.17
70756	30.28	453.41
70757	29.18	445.93
70758	16.97	249.24
70759	19.53	296.98
70760	25.57	371.59
70761	8.48	123.48
70762	10.92	172.37
70763	24.4	368.83
70764	50.72	768.13
70765	17.61	260.81
70766	4.87	73.25
70767	34.98	525.36
70768	4.28	70.18
70769	17.68	264.13
70770	23.81	350.35
70771	42	635.05
70772	37.64	561.22
70773	13.48	197.76
70774	24.61	367.85
70775	18.02	271.85
70776	52.93	793.23
70777	10.4	153.19
70778	4.27	58.28
70779	19.28	284.82
70780	25.41	393.08
70781	42.2	637.64
70782	5.33	79.67
70783	11.77	170.01
70784	17.16	263.27
70785	24.76	360.63
70786	16.79	249.77
70787	52.52	789.57
70788	31.55	473.66
70789	16.42	245.21
70790	28.69	427.22
70791	26.79	407.52
70792	12.19	188.06
70793	9.29	133.38
70794	39.24	595.34
70795	42.68	638.88
70796	25.2	378.82
70797	29.8	451.09
70798	20.63	318.11
70799	9.55	150.87
70800	21.82	327.07
70801	39.33	591.3
70802	19.72	301.24
70803	17.27	255.51
70804	29.02	442.11
70805	19.68	296.28
70806	32.36	485.21
70807	15.23	227.01
70808	19.7	288.54
70809	22.28	330.81
70810	7.44	118.93
70811	52.16	778.67
70812	51.97	773.5
70813	22.42	338.79
70814	12.45	192.64
70815	17.12	253.95
70816	18.2	269.8
70817	36.31	542.84
70818	37.69	562.59
70819	23.32	352.41
70820	69.85	1043.09
70821	18.74	276.99
70822	14.11	213.91
70823	9.55	139.51
70824	19.04	285.23
70825	13.08	192.6
70826	48.85	742.07
70827	28.42	427.22
70828	22	328.32
70829	41.49	627.58
70830	30.66	457.61
70831	27.87	409.47
70832	16	239.68
70833	56.31	846.61
70834	10.38	163.92
70835	5.19	70.05
70836	16.17	240.6
70837	24.29	357.28
70838	41	618.19
70839	54.09	815.35
70840	7.92	125.94
70841	7.31	120.06
70842	31.31	472.44
70843	17.83	267.45
70844	22.03	325.94
70845	33.64	504.71
70846	4.21	60.81
70847	28.07	423.36
70848	45.14	671.77
70849	22.8	342.92
70850	19.19	290.24
70851	17	262.18
70852	13.14	192.61
70853	16.61	255.64
70854	19.75	289.22
70855	14.24	211.85
70856	50.38	745.16
70857	9.69	138.38
70858	7.23	118.25
70859	8.5	123.53
70860	22.14	326.62
70861	22	326.02
70862	71.08	1072.24
70863	13.14	200.57
70864	10.01	151.27
70865	30.48	459
70866	39.71	603.51
70867	40.17	608.42
70868	7.29	111.55
70869	8.81	137.12
70870	17.27	262.41
70871	9.93	149.87
70872	14.73	224.33
70873	41	612.64
70874	10.03	152.91
70875	13.19	207.48
70876	29.41	446.89
70877	15.85	241.4
70878	72.19	1078.8
70879	10.68	159.58
70880	14.5	209.13
70881	18.56	280.46
70882	17.32	262.39
70883	17.75	273.48
70884	8.75	125.95
70885	46.48	698.34
70886	11.59	180.64
70887	13.12	199.52
70888	19.48	293.85
70889	13.86	207.81
70890	64.58	955.78
70891	44.71	673.15
70892	25.33	385.44
70893	13.32	205.56
70894	21.26	313.25
70895	11.93	180.85
70896	23.22	358.2
70897	17.68	268.07
70898	15.84	239.49
70899	42.85	642.9
70900	23.85	353.31
70901	13.21	198.96
70902	28.15	424.4
70903	34.1	511.21
70904	37.5	558.49
70905	24.44	370.1
70906	15.78	240.23
70907	30.13	451.93
70908	17.02	255.01
70909	12.05	187.85
70910	16.33	236.06
70911	4.23	61.01
70912	84.97	1277.85
70913	23.91	363.06
70914	8.88	135.62
70915	18.38	284.85
70916	40.36	610.87
70917	32.18	484.16
70918	14.82	217.33
70919	15.22	232.62
70920	7.76	113.15
70921	9.31	142.42
70922	36.07	537.16
70923	35.04	522.84
70924	13.5	207.72
70925	29.06	436.45
70926	66.42	1001.4
70927	16.71	247.62
70928	28.98	434.59
70929	49.74	739.45
70930	3.56	54.87
70931	55.94	837.15
70932	42.35	638.62
70933	20.74	308.02
70934	24.09	364.67
70935	28.79	425.21
70936	21.19	320.52
70937	14.69	222.53
70938	21.54	329.24
70939	9.82	144.97
70940	26.93	402.3
70941	26.18	391.43
70942	7.77	115.25
70943	34.32	514.34
70944	5.64	86.11
70945	9.83	140.83
70946	45.73	687.06
70947	3.37	49.08
70948	18.71	278.2
70949	12.16	183.92
70950	54.44	814.37
70951	19.44	287.71
70952	37.93	565.91
70953	20.12	295.86
70954	11.56	173.25
70955	35.24	530.35
70956	17.04	258.35
70957	30.14	449.16
70958	43.67	649.33
70959	45.3	680.49
70960	6.34	94.81
70961	8.81	133.49
70962	18.94	285.05
70963	23.64	359.46
70964	16.12	237.86
70965	14.97	223.96
70966	7.02	111.95
70967	28.83	427.34
70968	23.75	368.12
70969	36.8	552.76
70970	12.44	186.36
70971	31.2	470.38
70972	24.54	364.85
70973	26.53	398.35
70974	4.53	70.09
70975	29.43	445.22
70976	94.33	1407.04
70977	26.68	400.59
70978	29.28	440.72
70979	16.26	238.55
70980	29.36	444.85
70981	30.63	463.26
70982	14	203.54
70983	16.24	252.56
70984	7.05	105.35
70985	12.02	177.25
70986	24.99	378.32
70987	11.29	162.32
70988	16.48	236.73
70989	53.2	797.93
70990	22.45	340.89
70991	48.97	735.73
70992	5.66	89.85
70993	9.57	148.04
70994	26.73	402.57
70995	13.2	198.01
70996	10.63	161.26
70997	19.5	298.46
70998	8.07	116.1
70999	20.16	298.73
71000	16.23	245.61
71001	18.68	283.32
71002	18.77	277.67
71003	14.92	221.45
71004	44.38	665.84
71005	14.26	218.85
71006	7.72	113.12
71007	15.51	232.19
71008	25.4	380.95
71009	43.64	663.15
71010	19.92	299.22
71011	28.37	425.19
71012	15.9	236.87
71013	31.42	472.02
71014	8.88	126.15
71015	18.2	275.69
71016	38.94	582.84
71017	15.8	237.4
71018	25.4	381.87
71019	51.4	757.81
71020	16.97	259.09
71021	60.37	907.61
71022	32.57	488.76
71023	16.19	242.11
71024	25.57	386.71
71025	8.69	131.14
71026	12.24	178.7
71027	49.19	740.23
71028	34.49	516.71
71029	28.03	417.76
71030	14.03	214.36
71031	13.66	204.94
71032	16.8	252.27
71033	31.73	478.39
71034	10.63	170.1
71035	15.4	233.51
71036	12.29	181.85
71037	12.12	187.09
71038	41.3	617.95
71039	21.56	324.29
71040	23.42	348.52
71041	24.97	365.9
71042	27.9	423.41
71043	15.53	235.48
71044	15.91	244.89
71045	14.14	213.71
71046	30.25	457.37
71047	37.64	564.35
71048	15.32	228.16
71049	5.35	80.05
71050	30.07	450.11
71051	26.66	401.88
71052	16.9	250.2
71053	17.08	261.31
71054	11.64	178.43
71055	9.26	146.05
71056	23.69	357.57
71057	12.13	185.66
71058	47.78	722.44
71059	29.57	449.14
71060	15.9	244.83
71061	17.79	270.76
71062	20.08	301.13
71063	23.15	345.47
71064	46.08	694.47
71065	8.98	135.08
71066	29.15	446.48
71067	29.45	441.01
71068	17.65	269.68
71069	52.21	780.89
71070	35.29	525.63
71071	13.71	211.85
71072	40.8	618.43
71073	11.9	174.31
71074	32.92	496.05
71075	13.19	193.84
71076	30.46	454.61
71077	13.17	197.4
71078	8.17	119.46
71079	25.06	372.2
71080	32.23	489.66
71081	35.2	532.14
71082	20.28	306.31
71083	23.99	365.9
71084	15.29	227.97
71085	97.31	1452.79
71086	8.07	123.25
71087	23.32	334.99
71088	50.36	755.86
71089	29.6	433.94
71090	16.68	250.15
71091	11.39	176.68
71092	43.24	643.01
71093	24.38	367.79
71094	7.92	114.29
71095	6.51	103.94
71096	31.29	465.04
71097	23.52	359.91
71098	29.79	451.99
71099	40.98	611.36
71100	19.94	299.46
71101	27.36	400.18
71102	10.38	159.52
71103	55.43	842.49
71104	24.03	363.47
71105	22.89	348.78
71106	15.97	248.16
71107	71.57	1072.3
71108	55.52	826.23
71109	10.78	163.15
71110	24.23	363.32
71111	50.75	760.55
71112	39.27	590.55
71113	10.31	156.41
71114	22.56	351.2
71115	26.69	405.85
71116	22.6	333.97
71117	16.92	250.67
71118	41.92	613.55
71119	37.94	577.36
71120	22.93	344.77
71121	16.5	243.85
71122	34.28	519.72
71123	21.5	315.68
71124	15.17	231.04
71125	22.28	332.44
71126	30.35	450.42
71127	18.51	276.51
71128	29.47	438.63
71129	19.62	293.68
71130	33.32	497.03
71131	45.45	680.53
71132	26.44	392.59
71133	11.44	166.34
71134	28.87	431.7
71135	7.55	114.98
71136	22.19	342.33
71137	7.39	108.96
71138	14.16	212.89
71139	20.96	317.25
71140	36.12	548.98
71141	12.85	194.47
71142	40.68	612.83
71143	5.82	84.93
71144	17.53	259.96
71145	34.02	508.05
71146	19.58	288.61
71147	26.96	410.05
71148	45.12	677.81
71149	29.95	452.24
71150	20.41	303.93
71151	12.49	183.8
71152	33.42	500.72
71153	15.97	244.79
71154	31.34	468.53
71155	24.87	363.6
71156	7.24	107.48
71157	20.45	313.32
71158	10.5	158.08
71159	12.36	192.65
71160	13.88	215.22
71161	12.71	195.27
71162	20.55	308.35
71163	13.39	202.35
71164	24.48	367.21
71165	69.48	1052.37
71166	24.73	370.6
71167	82.81	1236.04
71168	27.59	414.19
71169	6.9	105.8
71170	13.3	204.4
71171	17.92	269.41
71172	7.17	101.99
71173	15.5	230.97
71174	13.27	197.31
71175	12.39	189.62
71176	14.47	217.03
71177	6.25	92.52
71178	11.3	178.64
71179	17.31	260.62
71180	26.11	387
71181	31	473.41
71182	20.78	316.35
71183	34.69	514.54
71184	14.69	219.89
71185	4.59	67.8
71186	20.04	301.19
71187	8.14	121.81
71188	29.6	432.65
71189	28.93	417.17
71190	15.5	230.92
71191	18.56	286.21
71192	25.32	374.39
71193	33.59	511.32
71194	25.04	376.74
71195	11.04	169.16
71196	12.31	184.12
71197	71.53	1070.58
71198	11.01	159.83
71199	5.59	91.49
