Obs	NO_SEGUIDORES	INGRESOS_POR_CONTENIDO_ONLINE
81832	21572	" $3,705.98 "
81833	9415	" $5,411.37 "
81834	7294	" $2,306.54 "
81835	33061	" $11,579.80 "
81836	82182	" $23,491.97 "
81837	4966	" $2,598.84 "
81838	20289	" $6,629.01 "
81839	3348	" $4,730.24 "
81840	10743	" $5,031.62 "
81841	8374	" $4,282.62 "
81842	8180	" $1,097.64 "
81843	10503	" $3,566.42 "
81844	7193	" $3,998.05 "
81845	18919	" $8,519.76 "
81846	11676	" $5,748.98 "
81847	109314	" $29,483.58 "
81848	16026	" $5,091.33 "
81849	17147	" $4,838.50 "
81850	8517	" $6,228.01 "
81851	17152	" $6,742.82 "
81852	5668	" $2,688.38 "
81853	22711	" $7,616.36 "
81854	19922	" $6,874.66 "
81855	29730	" $9,141.54 "
81856	6468	" $4,213.76 "
81857	10546	" $6,451.24 "
81858	23723	" $6,629.51 "
81859	10236	" $6,523.59 "
81860	43839	" $17,115.64 "
81861	22295	" $7,068.56 "
81862	31622	" $9,881.13 "
81863	16349	" $5,183.34 "
81864	9811	" $4,028.81 "
81865	1902	 $859.64 
81866	5867	" $2,868.43 "
81867	6229	" $4,334.14 "
81868	8875	" $5,126.51 "
81869	52631	" $15,905.41 "
81870	33163	" $11,022.91 "
81871	4622	" $1,198.27 "
81872	21721	" $7,786.53 "
81873	28543	" $11,754.06 "
81874	20113	" $6,821.10 "
81875	18219	" $8,281.58 "
81876	17712	" $4,248.87 "
81877	4197	" $1,646.50 "
81878	2012	" $1,118.22 "
81879	5643	" $4,094.46 "
81880	82606	" $24,225.54 "
81881	25486	" $8,503.25 "
81882	13732	" $4,895.65 "
81883	23936	" $10,491.17 "
81884	11869	" $3,964.57 "
81885	18057	" $8,137.74 "
81886	2628	-$380.39 
81887	8059	" $2,922.47 "
81888	33639	" $9,938.23 "
81889	23945	" $6,163.15 "
81890	9190	" $3,897.41 "
81891	13617	" $4,577.87 "
81892	19816	" $6,637.66 "
81893	23220	" $6,286.11 "
81894	21827	" $8,567.37 "
81895	22598	" $8,972.46 "
81896	12770	" $7,418.19 "
81897	4961	" $3,075.73 "
81898	8828	" $2,995.66 "
81899	6139	" $4,621.68 "
81900	18678	" $5,532.14 "
81901	9642	" $4,949.34 "
81902	6555	" $5,006.48 "
81903	14436	" $7,148.11 "
81904	10762	" $3,976.74 "
81905	30314	" $5,739.21 "
81906	13165	" $2,431.35 "
81907	22938	" $7,818.03 "
81908	40629	" $16,974.93 "
81909	8936	" $5,375.94 "
81910	12073	" $5,598.22 "
81911	46912	" $12,960.71 "
81912	24266	" $8,440.80 "
81913	5234	" $3,930.21 "
81914	6048	" $5,001.43 "
81915	38431	" $12,029.75 "
81916	11832	" $4,660.17 "
81917	5970	" $3,314.78 "
81918	24980	" $10,595.35 "
81919	8402	" $3,058.96 "
81920	81381	" $23,438.82 "
81921	26080	" $7,131.63 "
81922	9536	" $3,545.46 "
81923	46722	" $13,724.04 "
81924	12347	" $6,340.56 "
81925	26572	" $8,956.31 "
81926	15204	" $6,156.84 "
81927	17062	" $5,104.78 "
81928	8432	" $4,249.65 "
81929	32522	" $8,659.18 "
81930	16893	" $5,631.91 "
81931	17291	" $7,048.64 "
81932	5230	 $914.85 
81933	11547	" $4,831.75 "
81934	48631	" $16,545.86 "
81935	17506	" $9,151.27 "
81936	6352	" $7,755.05 "
81937	49420	" $15,373.42 "
81938	11786	" $5,928.35 "
81939	8149	" $6,320.89 "
81940	4285	 $370.79 
81941	42361	" $11,698.80 "
81942	3371	" $2,822.27 "
81943	46234	" $14,526.68 "
81944	7562	" $5,271.71 "
81945	8544	" $2,823.23 "
81946	43975	" $12,272.30 "
81947	13035	" $4,366.87 "
81948	22519	" $6,051.73 "
81949	33242	" $10,849.96 "
81950	7517	" $3,219.93 "
81951	13868	" $4,029.06 "
81952	5840	" $4,307.57 "
81953	7539	" $2,650.51 "
81954	16900	" $6,319.34 "
81955	37364	" $8,350.92 "
81956	14060	" $6,406.60 "
81957	3574	" $3,903.04 "
81958	14271	" $6,687.26 "
81959	7100	" $4,317.96 "
81960	7663	" $1,635.59 "
81961	8089	" $2,005.12 "
81962	6768	 $242.78 
81963	39286	" $13,118.91 "
81964	31144	" $9,996.63 "
81965	10661	" $5,191.71 "
81966	11878	" $3,678.90 "
81967	23194	" $6,770.22 "
81968	8049	" $2,604.68 "
81969	9945	" $2,222.68 "
81970	18164	" $6,318.42 "
81971	23759	" $7,899.54 "
81972	10639	" $2,509.27 "
81973	24899	" $8,397.30 "
81974	7901	" $4,487.79 "
81975	9747	" $3,651.00 "
81976	26891	" $8,819.21 "
81977	10831	" $4,641.04 "
81978	24848	" $8,587.72 "
81979	25480	" $9,730.67 "
81980	44734	" $12,535.91 "
81981	18986	" $9,085.26 "
81982	34474	" $9,615.75 "
81983	5669	 $325.34 
81984	6316	" $4,468.22 "
81985	5624	" $6,053.72 "
81986	4569	-$51.85 
81987	17714	" $3,805.35 "
81988	12629	" $4,627.27 "
81989	46098	" $16,215.20 "
81990	5333	" $2,518.50 "
81991	9323	" $4,951.66 "
81992	19545	" $5,577.33 "
81993	23503	" $6,633.42 "
81994	12800	" $5,578.31 "
81995	9926	" $2,919.49 "
81996	5703	" $2,429.20 "
81997	10078	" $5,071.91 "
81998	14433	" $6,903.01 "
81999	8113	" $1,005.34 "
82000	17748	" $6,866.81 "
82001	14733	" $6,005.95 "
82002	27527	" $8,828.81 "
82003	16319	" $5,643.44 "
82004	10983	" $4,313.79 "
82005	4556	" $1,143.60 "
82006	23895	" $6,834.72 "
82007	37514	" $11,064.66 "
82008	7756	" $3,292.28 "
82009	7900	" $5,055.70 "
82010	9491	" $6,621.19 "
82011	9281	" $4,007.52 "
82012	19544	" $9,176.89 "
82013	3308	" $1,164.98 "
82014	63396	" $18,421.94 "
82015	35655	" $13,257.97 "
82016	20339	" $7,552.93 "
82017	18283	" $5,478.72 "
82018	10166	" $4,938.25 "
82019	18670	" $5,783.72 "
82020	17928	" $5,936.63 "
82021	5003	" $5,810.07 "
82022	18252	" $7,448.47 "
82023	18849	" $5,941.20 "
82024	22585	" $8,058.41 "
82025	11215	" $5,672.65 "
82026	7567	" $5,343.80 "
82027	10189	" $3,776.38 "
82028	18488	" $6,830.80 "
82029	16813	" $8,522.26 "
82030	19668	" $5,381.25 "
82031	3653	" $2,936.11 "
82032	4304	-$648.79 
82033	14247	" $5,635.39 "
82034	14035	" $5,097.44 "
82035	5978	" $4,825.54 "
82036	10857	" $6,071.59 "
82037	4347	" $3,311.56 "
82038	5955	" $1,392.61 "
82039	12857	" $5,431.70 "
82040	10562	" $6,461.25 "
82041	7117	" $3,778.02 "
82042	13391	" $5,105.50 "
82043	21363	" $7,911.53 "
82044	11743	" $1,896.66 "
82045	3509	" $3,606.48 "
82046	9663	" $4,944.26 "
82047	13248	" $6,075.72 "
82048	4424	" $4,180.51 "
82049	15233	" $4,703.60 "
82050	14354	" $5,745.67 "
82051	3883	" $3,888.41 "
82052	9019	" $4,351.07 "
82053	8285	" $4,218.18 "
82054	7568	" $4,022.09 "
82055	17657	" $6,783.79 "
82056	6168	" $3,527.17 "
82057	7563	" $4,823.59 "
82058	16682	" $2,941.71 "
82059	9726	" $6,501.80 "
82060	8530	" $3,055.41 "
82061	58274	" $14,961.03 "
82062	18511	" $6,569.76 "
82063	3257	" $2,005.70 "
82064	20279	" $10,141.26 "
82065	8299	" $5,017.12 "
82066	40809	" $14,200.77 "
82067	15540	" $3,370.10 "
82068	10760	" $6,355.97 "
82069	7921	" $3,985.53 "
82070	10257	" $4,008.18 "
82071	13271	" $2,953.35 "
82072	28055	" $9,373.19 "
82073	7774	" $6,135.39 "
82074	26183	" $11,271.46 "
82075	14971	" $6,958.77 "
82076	14912	" $5,082.51 "
82077	14080	" $6,422.14 "
82078	5745	" $2,823.76 "
82079	10213	" $7,077.94 "
82080	10801	" $4,082.76 "
82081	10565	" $5,638.59 "
82082	29058	" $10,845.00 "
82083	18506	" $8,781.51 "
82084	7305	" $5,603.95 "
82085	82020	" $21,476.94 "
82086	46497	" $13,170.67 "
82087	4893	" $3,851.17 "
82088	6155	" $3,660.01 "
82089	22028	" $10,994.47 "
82090	14690	" $3,269.53 "
82091	21187	" $8,873.19 "
82092	10213	" $3,300.89 "
82093	26156	" $9,744.97 "
82094	9563	" $7,665.89 "
82095	23882	" $5,678.92 "
82096	12585	" $5,971.92 "
82097	2805	" $3,293.12 "
82098	17363	" $8,293.40 "
82099	3693	" $2,923.64 "
82100	4115	" $5,568.98 "
82101	9674	" $3,322.58 "
82102	10537	" $3,780.99 "
82103	7088	" $2,103.36 "
82104	18277	" $7,159.62 "
82105	9314	" $4,898.93 "
82106	16444	" $5,539.21 "
82107	8500	" $5,035.27 "
82108	21387	" $9,398.36 "
82109	12292	" $4,254.34 "
82110	2166	" $1,924.04 "
82111	12081	" $5,390.46 "
82112	17180	" $5,071.27 "
82113	17249	" $5,807.46 "
82114	12043	" $5,176.96 "
82115	9485	" $5,082.93 "
82116	22033	" $7,664.85 "
82117	27105	" $8,921.43 "
82118	35877	" $10,593.57 "
82119	6787	" $4,914.57 "
82120	18935	" $8,217.14 "
82121	10055	" $5,623.42 "
82122	6886	" $2,534.99 "
82123	6063	" $4,830.38 "
82124	21799	" $6,676.22 "
82125	10302	" $4,984.43 "
82126	103189	" $31,073.80 "
82127	22854	" $6,140.43 "
82128	24022	" $7,123.41 "
82129	6666	" $2,978.45 "
82130	22245	" $8,718.00 "
82131	8284	" $5,126.78 "
82132	57420	" $16,816.00 "
82133	6001	 $280.09 
82134	11585	" $2,542.40 "
82135	23151	" $6,495.53 "
82136	60679	" $14,596.63 "
82137	3751	" $2,381.34 "
82138	4886	" $2,535.15 "
82139	4505	" $6,038.28 "
82140	28160	" $9,318.01 "
82141	6575	" $4,623.51 "
82142	46017	" $15,355.76 "
82143	35908	" $14,550.75 "
82144	15430	" $7,031.41 "
82145	11070	" $4,112.27 "
82146	18592	" $8,225.74 "
82147	18198	" $6,412.92 "
82148	21247	" $6,143.68 "
82149	7365	" $4,395.42 "
82150	12512	" $4,330.43 "
82151	28692	" $10,735.76 "
82152	18304	" $5,110.15 "
82153	26960	" $7,555.53 "
82154	18073	" $6,046.12 "
82155	7394	" $3,170.06 "
82156	4917	" $3,407.11 "
82157	15031	" $5,999.94 "
82158	20471	" $5,786.48 "
82159	4842	" $1,328.65 "
82160	13507	" $4,848.86 "
82161	3031	" $3,464.03 "
82162	11288	" $5,776.04 "
82163	27986	" $8,789.62 "
82164	18164	" $7,412.01 "
82165	18358	" $8,211.51 "
82166	11743	" $5,106.47 "
82167	10590	" $2,189.70 "
82168	4473	" $6,258.65 "
82169	4636	" $1,486.69 "
82170	15866	" $3,976.57 "
82171	36147	" $11,116.88 "
82172	25052	" $6,628.06 "
82173	5236	 $587.11 
82174	33554	" $12,685.60 "
82175	7660	" $3,376.39 "
82176	20363	" $5,692.49 "
82177	10145	" $4,764.90 "
82178	23430	" $7,950.17 "
82179	39438	" $12,583.49 "
82180	19008	" $7,780.31 "
82181	25350	" $9,543.47 "
82182	13051	" $6,563.24 "
82183	9646	" $5,302.43 "
82184	9327	" $4,560.15 "
82185	5039	" $1,711.84 "
82186	1938	" $2,413.38 "
82187	21563	" $8,212.76 "
82188	24823	" $9,705.25 "
82189	5069	" $5,157.62 "
82190	2959	" $5,311.97 "
82191	3881	" $3,714.95 "
82192	4581	" $2,491.61 "
82193	22465	" $7,448.57 "
82194	17074	" $5,515.56 "
82195	11097	" $5,170.72 "
82196	10020	" $5,538.41 "
82197	9665	" $5,612.33 "
82198	14671	" $4,166.55 "
82199	22844	" $9,549.14 "
82200	7761	" $4,329.04 "
82201	13514	" $4,543.59 "
82202	26468	" $9,437.94 "
82203	28505	" $9,312.24 "
82204	58593	" $17,004.59 "
82205	28477	" $7,223.33 "
82206	7420	" $4,572.06 "
82207	11273	" $4,737.66 "
82208	13023	" $5,840.69 "
82209	14486	" $5,955.37 "
82210	4672	" $3,148.22 "
82211	13917	" $9,967.40 "
82212	11630	" $6,065.12 "
82213	9711	" $4,275.69 "
82214	8640	" $1,419.96 "
82215	9238	" $2,408.69 "
82216	6125	" $3,546.26 "
82217	10005	" $4,402.14 "
82218	34774	" $8,267.85 "
82219	16117	" $6,930.21 "
82220	8075	" $2,682.45 "
82221	42713	" $15,074.40 "
82222	28426	" $9,131.24 "
82223	11219	" $4,738.15 "
82224	3803	" $3,973.48 "
82225	12071	" $6,107.15 "
82226	14683	" $5,139.08 "
82227	7777	" $3,320.76 "
82228	16163	" $6,694.89 "
82229	6623	" $5,025.92 "
82230	26326	" $7,955.97 "
82231	4073	" $2,606.65 "
82232	4172	" $3,627.09 "
82233	38955	" $13,845.34 "
82234	6724	" $5,445.64 "
82235	11322	" $4,891.24 "
82236	3654	 $917.93 
82237	7653	" $3,816.79 "
82238	106126	" $28,089.50 "
82239	1329	" $2,510.90 "
82240	17982	" $5,620.65 "
82241	18531	" $7,840.42 "
82242	14612	" $1,885.44 "
82243	52843	" $15,084.89 "
82244	70813	" $20,509.59 "
82245	11834	" $3,507.21 "
82246	14227	" $7,855.66 "
82247	5220	" $2,883.75 "
82248	8505	" $6,944.10 "
82249	26625	" $9,779.59 "
82250	24805	" $5,810.83 "
82251	10270	" $5,330.10 "
82252	16593	" $3,930.84 "
82253	10737	" $5,209.50 "
82254	50729	" $13,731.58 "
82255	24505	" $7,337.54 "
82256	21749	" $8,159.22 "
82257	43702	" $14,416.07 "
82258	5262	" $1,985.71 "
82259	7784	" $4,680.76 "
82260	6617	" $3,664.29 "
82261	7009	" $5,728.39 "
82262	8718	" $2,025.72 "
82263	20144	" $8,158.02 "
82264	2962	" $4,638.87 "
82265	22593	" $5,959.00 "
82266	15118	" $7,773.17 "
82267	34231	" $11,798.19 "
82268	32702	" $11,982.16 "
82269	3939	" $2,709.43 "
82270	19629	" $4,887.04 "
82271	3971	" $2,873.85 "
82272	18584	" $5,955.47 "
82273	5728	" $3,843.72 "
82274	4616	" $4,876.69 "
82275	7054	" $2,739.31 "
82276	17597	" $7,570.56 "
82277	7591	" $2,278.78 "
82278	17774	" $4,597.20 "
82279	13267	" $4,450.59 "
82280	7684	" $2,675.25 "
82281	22465	" $7,201.33 "
82282	11320	" $9,083.75 "
82283	9693	" $3,118.79 "
82284	15452	" $7,260.90 "
82285	11458	" $3,291.79 "
82286	12177	" $4,688.93 "
82287	13882	" $4,899.78 "
82288	10560	" $5,740.55 "
82289	5745	" $2,998.39 "
82290	4569	" $3,627.09 "
82291	10505	" $3,402.20 "
82292	19205	" $7,201.02 "
82293	25686	" $9,148.41 "
82294	9434	" $3,221.56 "
82295	4859	" $1,689.22 "
82296	24106	" $9,929.00 "
82297	20122	" $5,489.44 "
82298	5577	" $5,227.83 "
82299	8232	" $4,624.16 "
82300	6565	" $1,528.15 "
82301	12907	" $6,745.14 "
82302	15669	" $5,599.05 "
82303	11774	" $6,779.68 "
82304	9884	" $3,032.35 "
82305	20817	" $8,025.39 "
82306	11416	" $5,881.95 "
82307	6065	" $4,826.72 "
82308	28818	" $8,535.61 "
82309	4371	" $5,428.63 "
82310	31581	" $11,711.42 "
82311	15338	" $7,155.63 "
82312	7955	" $5,300.19 "
82313	6927	" $2,177.80 "
82314	14101	" $5,881.79 "
82315	45724	" $13,575.50 "
82316	32762	" $11,215.76 "
82317	12955	" $3,880.58 "
82318	13271	" $8,609.48 "
82319	17672	" $5,687.45 "
82320	6714	" $4,370.70 "
82321	34032	" $10,561.37 "
82322	22171	" $6,876.35 "
82323	5907	" $3,862.83 "
82324	14490	" $5,900.00 "
82325	12100	" $4,118.93 "
82326	69284	" $15,902.96 "
82327	12562	" $6,315.71 "
82328	41451	" $12,920.65 "
82329	13925	" $5,520.23 "
82330	13071	" $3,880.09 "
82331	5103	" $3,663.12 "
82332	20764	" $9,410.82 "
82333	3736	" $5,155.98 "
82334	36189	" $10,517.73 "
82335	11982	" $6,649.12 "
82336	8683	" $5,240.87 "
82337	4531	" $2,564.71 "
82338	15545	" $4,134.47 "
82339	3238	" $3,457.98 "
82340	11339	" $7,302.58 "
82341	3285	" $1,660.21 "
82342	42673	" $12,320.30 "
82343	7797	" $3,034.29 "
82344	13009	" $4,552.62 "
82345	5144	" $3,755.42 "
82346	6847	" $3,740.41 "
82347	5921	" $6,329.79 "
82348	30418	" $10,711.08 "
82349	5780	" $1,269.80 "
82350	37993	" $7,170.12 "
82351	3976	" $3,665.70 "
82352	21606	" $6,297.27 "
82353	24342	" $7,456.40 "
82354	70460	" $17,808.19 "
82355	7408	" $4,085.85 "
82356	19731	" $7,951.43 "
82357	11890	" $3,839.25 "
82358	12192	" $5,024.83 "
82359	14701	" $4,816.51 "
82360	15003	" $4,931.49 "
82361	3486	" $2,343.75 "
82362	30263	" $9,003.70 "
82363	17177	" $4,815.55 "
82364	30734	" $10,041.67 "
82365	8482	" $4,981.23 "
82366	7821	" $4,976.29 "
82367	7581	" $3,911.12 "
82368	54027	" $13,469.57 "
82369	26902	" $4,828.35 "
82370	22823	" $8,766.96 "
82371	15330	" $5,107.64 "
82372	4809	 $708.95 
82373	13629	" $2,333.58 "
82374	8852	" $3,672.73 "
82375	5871	" $5,715.02 "
82376	5046	" $2,582.96 "
82377	19811	" $6,142.69 "
82378	20200	" $9,104.74 "
82379	11679	" $7,410.18 "
82380	40982	" $11,758.58 "
82381	70093	" $21,533.16 "
82382	8679	" $2,271.21 "
82383	20753	" $6,879.53 "
82384	22900	" $4,805.36 "
82385	14338	" $7,975.47 "
82386	3799	" $2,755.47 "
82387	46474	" $9,055.56 "
82388	8756	" $4,204.76 "
82389	4939	" $3,221.31 "
82390	12540	" $1,984.90 "
82391	5223	" $2,705.30 "
82392	10386	" $4,191.37 "
82393	28503	" $10,690.69 "
82394	48009	" $16,651.13 "
82395	15247	" $8,841.80 "
82396	34493	" $9,906.11 "
82397	11200	" $4,949.30 "
82398	55184	" $17,694.85 "
82399	3688	" $4,899.81 "
82400	15298	" $6,087.25 "
82401	27206	" $9,454.79 "
82402	47254	" $12,850.06 "
82403	12010	" $6,525.61 "
82404	15176	" $5,864.87 "
82405	6153	" $5,224.67 "
82406	5744	" $2,153.20 "
82407	5785	" $3,684.59 "
82408	16267	" $3,423.88 "
82409	6429	" $7,588.16 "
82410	13303	" $4,228.27 "
82411	13679	" $7,535.15 "
82412	62039	" $17,043.36 "
82413	19888	" $7,598.38 "
82414	72602	" $20,204.06 "
82415	12716	" $6,305.44 "
82416	8121	" $6,349.35 "
82417	15141	" $7,643.43 "
82418	8929	" $3,539.04 "
82419	24186	" $7,423.86 "
82420	37502	" $9,432.38 "
82421	8582	" $6,830.80 "
82422	8620	" $2,081.73 "
82423	7056	" $4,719.50 "
82424	8003	" $3,167.98 "
82425	11544	" $4,314.50 "
82426	27546	" $6,430.10 "
82427	7078	" $4,804.57 "
82428	12034	" $5,586.33 "
82429	12334	" $6,142.65 "
82430	30117	" $9,654.47 "
82431	22401	" $4,287.46 "
82432	12443	" $4,931.07 "
82433	84861	" $21,762.12 "
82434	17077	" $3,852.42 "
82435	21178	" $10,802.37 "
82436	14655	" $6,503.36 "
82437	18189	" $7,886.38 "
82438	21366	" $7,643.60 "
82439	12628	" $8,718.79 "
82440	11597	" $4,988.54 "
82441	15920	" $8,044.55 "
82442	13716	" $5,086.15 "
82443	26433	" $6,169.54 "
82444	29409	" $12,512.69 "
82445	25865	" $8,196.06 "
82446	8097	" $5,179.43 "
82447	18274	" $7,806.10 "
82448	6471	" $3,173.26 "
82449	34318	" $11,251.21 "
82450	29303	" $10,053.36 "
82451	12879	" $3,907.73 "
82452	65437	" $15,817.48 "
82453	32159	" $9,565.38 "
82454	10482	" $2,473.53 "
82455	18944	" $5,254.36 "
82456	9616	" $4,171.82 "
82457	15482	" $6,102.53 "
82458	10013	" $4,910.10 "
82459	29479	" $9,670.05 "
82460	6490	" $4,195.24 "
82461	22896	" $7,795.24 "
82462	19555	" $7,889.66 "
82463	30720	" $10,721.29 "
82464	16121	" $7,213.10 "
82465	21091	" $6,326.25 "
82466	7912	" $4,388.53 "
82467	33480	" $10,072.40 "
82468	12249	" $1,512.70 "
82469	5179	" $3,015.62 "
82470	2714	" $1,718.34 "
82471	23599	" $9,940.74 "
82472	9802	" $3,762.01 "
82473	15548	" $5,910.46 "
82474	35101	" $10,589.52 "
82475	4246	" $2,700.25 "
82476	8778	" $2,370.93 "
82477	2848	 $601.28 
82478	16590	" $7,619.27 "
82479	58755	" $16,691.02 "
82480	62373	" $16,883.00 "
82481	11161	" $5,700.48 "
82482	33178	" $8,903.59 "
82483	10783	" $6,857.10 "
82484	32030	" $11,103.90 "
82485	5083	" $2,127.89 "
82486	8671	" $4,757.57 "
82487	21990	" $7,871.11 "
82488	21166	" $7,361.13 "
82489	18309	" $4,808.07 "
82490	4719	" $3,359.95 "
82491	13582	" $6,762.79 "
82492	10216	" $4,203.41 "
82493	5756	" $4,590.48 "
82494	12388	" $5,968.30 "
82495	8845	" $5,099.70 "
82496	8805	" $5,979.35 "
82497	8015	" $4,040.35 "
82498	33873	" $11,672.29 "
82499	6497	" $5,200.58 "
82500	13341	" $4,068.97 "
82501	9496	" $3,454.28 "
82502	20950	" $7,765.70 "
82503	22960	" $7,887.02 "
82504	3326	" $2,350.19 "
82505	24639	" $6,560.01 "
82506	6780	" $3,676.54 "
82507	30489	" $8,112.86 "
82508	16653	" $5,791.82 "
82509	4824	" $3,835.86 "
82510	12881	" $7,230.20 "
82511	10079	" $3,618.72 "
82512	6048	" $2,320.84 "
82513	13994	" $5,646.60 "
82514	5975	" $1,967.98 "
82515	22719	" $8,689.49 "
82516	11899	" $1,724.23 "
82517	7671	" $1,294.27 "
82518	20022	" $7,368.49 "
82519	6848	" $7,181.15 "
82520	7264	" $5,959.01 "
82521	14746	" $6,095.99 "
82522	20526	" $6,286.94 "
82523	24832	" $9,307.95 "
82524	8795	" $4,513.00 "
82525	9861	" $1,245.18 "
82526	15075	" $5,781.37 "
82527	2579	" $3,503.70 "
82528	63414	" $17,725.23 "
82529	17693	" $3,852.15 "
82530	3493	" $2,409.06 "
82531	25904	" $9,061.77 "
82532	16626	" $7,718.13 "
82533	7425	" $1,927.09 "
82534	43964	" $12,306.71 "
82535	15912	" $5,604.04 "
82536	26502	" $7,826.09 "
82537	6345	" $5,364.11 "
82538	72583	" $21,525.66 "
82539	7097	" $5,159.98 "
82540	17765	" $8,115.86 "
82541	17610	" $7,037.78 "
82542	51649	" $14,116.13 "
82543	26305	" $7,106.46 "
82544	17078	" $6,720.54 "
82545	6815	" $4,670.47 "
82546	18748	" $5,374.78 "
82547	68424	" $18,662.75 "
82548	7508	" $5,249.72 "
82549	4611	" $1,282.66 "
82550	11067	" $4,442.00 "
82551	59160	" $16,827.06 "
82552	5950	" $1,571.65 "
82553	4325	" $3,862.15 "
82554	14566	" $4,562.62 "
82555	15689	" $6,414.02 "
82556	16422	" $8,200.55 "
82557	11725	" $4,451.14 "
82558	61650	" $19,944.38 "
82559	12819	" $6,436.75 "
82560	8112	" $4,844.19 "
82561	5434	" $3,269.84 "
82562	31928	" $8,114.82 "
82563	15474	" $6,217.75 "
82564	44038	" $13,804.10 "
82565	14226	" $6,595.45 "
82566	16906	" $5,091.24 "
82567	5193	" $3,004.05 "
82568	4643	" $4,570.49 "
82569	4744	" $1,148.39 "
82570	23910	" $8,633.73 "
82571	4021	" $3,932.16 "
82572	6801	" $1,774.29 "
82573	10805	" $5,291.96 "
82574	13001	" $5,067.67 "
82575	8683	" $3,840.95 "
82576	33885	" $9,414.14 "
82577	4397	" $3,478.17 "
82578	34985	" $8,269.64 "
82579	7441	" $4,635.57 "
82580	4366	" $3,862.91 "
82581	26767	" $10,039.81 "
82582	65329	" $16,781.66 "
82583	3887	" $4,265.73 "
82584	49787	" $13,236.83 "
82585	4855	" $2,895.15 "
82586	4970	" $3,796.66 "
82587	5964	" $5,103.09 "
82588	21250	" $8,249.01 "
82589	16610	" $6,652.17 "
82590	24169	" $4,178.00 "
82591	3815	" $3,296.53 "
82592	13161	" $7,134.18 "
82593	12007	" $6,259.56 "
82594	6719	" $2,936.17 "
82595	26120	" $8,401.42 "
82596	6137	" $1,630.02 "
82597	12356	" $7,812.00 "
82598	3420	" $1,544.44 "
82599	3137	" $1,264.86 "
82600	3314	" $2,205.75 "
82601	4924	" $2,714.85 "
82602	40634	" $12,420.86 "
82603	31245	" $11,283.86 "
82604	13307	" $2,735.31 "
82605	7048	" $1,367.05 "
82606	2901	 $721.85 
82607	16986	" $5,201.59 "
82608	2109	" $3,215.16 "
82609	8079	" $5,995.60 "
82610	12183	" $2,341.87 "
82611	16323	" $5,462.95 "
82612	4925	" $3,963.56 "
82613	1074	" $3,685.48 "
82614	30418	" $10,222.95 "
82615	18077	" $5,039.92 "
82616	8416	" $4,469.85 "
82617	9495	" $3,886.54 "
82618	8284	" $2,093.88 "
82619	15978	" $7,149.09 "
82620	4055	" $3,028.94 "
82621	20759	" $7,017.98 "
82622	34373	" $8,096.83 "
82623	8176	" $5,723.28 "
82624	44383	" $13,081.70 "
82625	3532	 $86.63 
82626	5737	" $2,424.61 "
82627	5232	" $4,852.51 "
82628	21295	" $8,714.75 "
82629	16519	" $4,675.30 "
82630	4087	" $1,857.11 "
82631	2138	" $3,291.87 "
82632	25992	" $7,961.11 "
82633	20436	" $7,566.74 "
82634	24965	" $6,105.14 "
82635	3231	" $1,835.89 "
82636	5991	 $936.58 
82637	16721	" $4,255.82 "
82638	24007	" $10,170.65 "
82639	25225	" $5,983.48 "
82640	22216	" $10,298.53 "
82641	15607	" $5,434.74 "
82642	17624	" $3,932.05 "
